18.8196	2.93834	16.1137	3.30571	13.2198	2.6644	13.0075	2.33137	4.64258	2.01701
18.5625	3.05569	14.18	3.32444	13.0875	2.40708	13.2388	2.43409	4.605	2.08981
19.2088	3.27123	15.6049	3.73937	12.7087	3.12439	13.4682	2.54047	4.56565	2.16317
18.992	3.35991	13.7955	3.62625	13.836	2.62479	13.6955	2.65053	4.52448	2.23703
19.6647	3.5629	15.4187	4.00225	13.8302	2.73893	13.9208	2.7643	4.48147	2.31134
19.4223	3.69068	13.5716	3.97099	14.2106	2.94205	14.1439	2.88179	4.43656	2.38601
20.1198	3.91268	15.4215	4.40313	14.5568	2.87021	14.3646	3.00303	4.38974	2.46099
19.8557	3.93155	13.5549	4.04588	14.4616	2.90734	14.583	3.12802	4.34097	2.5362
20.5377	4.18922	15.3472	4.57309	14.6754	3.96041	14.7989	3.25679	4.29021	2.61157
20.2778	4.34938	13.4678	4.5683	15.0261	3.5067	15.0122	3.38932	4.23744	2.68703
20.9388	4.62256	15.0399	5.06122	15.3685	4.14761	15.2228	3.52563	4.18263	2.76249
20.6837	4.76979	13.2005	4.96511	15.5236	3.82936	15.4306	3.66572	4.12575	2.83789
21.3341	5.02608	14.8378	5.40075	15.7234	3.4105	15.6355	3.80957	4.06678	2.91315
21.0875	5.11264	13.0454	5.10999	15.9774	4.00094	15.8375	3.95719	4.00571	2.98817
21.7202	5.38663	14.5175	5.55627	16.3376	4.21632	16.0363	4.10854	3.94251	3.0629
21.4453	5.53139	12.6872	5.40702	16.3313	4.44499	16.2319	4.26363	3.87716	3.13723
22.0795	5.82567	14.3128	5.92205	16.7586	4.48231	16.4242	4.42242	3.80966	3.21109
21.7878	5.92613	12.4812	5.62039	16.6039	4.67344	16.613	4.5849	3.74	3.28438
22.3629	6.22349	13.7161	6.06153	16.9236	5.10119	16.7983	4.75103	3.66817	3.35704
22.0514	6.39436	11.8831	5.93082	16.9955	5.21099	16.9799	4.92077	3.59416	3.42897
22.618	6.69018	13.2863	6.3874	17.3421	4.64623	17.1579	5.09409	3.51797	3.50008
22.3047	6.79712	11.5057	6.05629	17.2894	5.43542	17.3319	5.27094	3.4396	3.57028
22.8458	7.08822	12.8378	6.48685	17.6463	4.74597	17.5019	5.45128	3.35907	3.63949
22.5702	7.12069	11.1887	5.94657	17.7853	5.62476	17.6679	5.63506	3.27637	3.70762
23.0905	7.43178	12.4291	6.4326	17.9216	6.07151	17.8297	5.82221	3.19151	3.77458
22.796	7.54792	10.7563	6.11877	18.1263	6.16985	17.9872	6.01269	3.10453	3.84027
23.3071	7.8844	12.0927	6.69482	18.1245	6.79027	18.1402	6.20641	3.01542	3.90462
22.9669	8.04882	10.3505	6.48563	18.2164	6.66138	18.2888	6.40332	2.92421	3.96753
23.4501	8.39566	11.596	7.0438	18.4022	7.02231	18.4328	6.60333	2.83093	4.0289
23.1482	8.42094	10.0156	6.43079	18.5422	6.76013	18.572	6.80638	2.7356	4.08867
23.6363	8.76707	11.3848	7.03585	18.8089	7.24388	18.7064	7.01237	2.63825	4.14672
23.3941	8.79634	9.93421	6.42441	19.1441	7.18344	18.8359	7.22122	2.53893	4.20299
23.8272	9.11865	11.002	6.91523	18.5479	7.4012	18.9604	7.43283	2.43767	4.25737
23.4745	9.30763	9.32007	6.7545	19.0138	7.8688	19.0798	7.64712	2.3345	4.3098
23.9157	9.65627	10.5469	7.32503	19.3089	7.67375	19.1939	7.86397	2.22949	4.36017
23.5663	9.76967	8.93949	6.92491	19.132	8.12845	19.3028	8.08329	2.12266	4.40842
23.9741	10.1268	10.1352	7.52229	19.0239	8.17194	19.4062	8.30497	2.01409	4.45445
23.656	10.1439	8.65883	6.85142	19.347	8.30741	19.5042	8.5289	1.90381	4.49819
24.0524	10.485	9.71643	7.36718	19.6843	8.35902	19.5966	8.75494	1.7919	4.53956
23.8051	10.5432	8.39773	6.80036	20.0039	8.8906	19.6835	8.983	1.67841	4.57848
24.1781	10.8954	9.37103	7.34197	19.6061	9.48659	19.7645	9.21294	1.56341	4.61488
23.9016	11.0201	8.00182	6.95368	20.1574	9.45949	19.8398	9.44463	1.44697	4.64869
24.2381	11.3691	8.85515	7.45074	19.6163	9.76606	19.9093	9.67795	1.32916	4.67984
23.9239	11.5062	7.45493	7.09083	20.1573	9.90876	19.9728	9.91275	1.21005	4.70826
24.2495	11.9072	8.45498	7.78449	19.1911	11.5493	20.0303	10.1489	1.08972	4.73389
23.9094	12.0772	7.03014	7.47561	20.166	10.4687	20.0818	10.3863	0.968259	4.75666
24.1912	12.4503	7.79354	7.97763	19.6775	10.803	20.1271	10.6247	0.845742	4.77652
23.8706	12.6154	6.4698	7.62701	20.371	11.0109	20.1663	10.864	0.722256	4.7934
24.1396	13.0298	7.31899	8.27087	19.4335	12.3402	20.1993	11.1041	0.597892	4.80727
23.8143	13.136	6.05491	7.74385	20.3164	11.3483	20.2261	11.3449	0.472738	4.81807
24.009	13.5083	6.50505	8.1311	19.2063	12.2418	20.2466	11.5861	0.346889	4.82575
23.722	13.6199	5.38864	7.61706	20.6141	11.9422	20.2608	11.8275	0.220439	4.83027
23.949	14.007	6.26166	8.23091	19.966	11.9688	20.2687	12.0692	0.093487	4.83159
23.586	14.1802	4.98641	7.88212	20.3263	12.4966	20.2701	12.3108	-0.0338694	4.82968
23.7531	14.5454	5.43885	8.22856	20.0192	12.4823	20.2652	12.5522	-0.161529	4.82451
23.4451	14.6433	4.38461	7.67352	20.498	12.8924	20.254	12.7933	-0.28939	4.81605
23.6222	14.9995	4.9749	8.06061	20.9151	12.2555	20.2363	13.0339	-0.417348	4.80428
23.2644	15.0648	3.8713	7.46315	20.1943	13.1688	20.2122	13.2738	-0.545298	4.78918
23.3938	15.4235	4.40343	7.9018	19.858	13.5236	20.1818	13.5129	-0.673135	4.77072
23.0539	15.5529	3.35943	7.46538	20.3245	13.8896	20.1449	13.7509	-0.800753	4.74892
23.1608	15.8929	3.77414	7.78323	20.3387	13.5307	20.1017	13.9878	-0.928043	4.72374
22.7954	16.0177	2.73581	7.35349	20.1216	14.337	20.0521	14.2233	-1.0549	4.69521
22.8622	16.3592	3.1208	7.70301	19.6717	14.4038	19.9962	14.4573	-1.18121	4.66331
22.4537	16.4862	2.05067	7.29755	19.781	14.773	19.934	14.6897	-1.30687	4.62805
22.5041	16.8114	2.46834	7.61905	20.1149	14.0165	19.8655	14.9202	-1.43177	4.58944
22.2095	16.8697	1.73058	7.01697	20.0208	15.2053	19.7908	15.1486	-1.55581	4.54751
22.2115	17.1575	1.70541	7.00194	20.0157	15.3443	19.7099	15.3749	-1.67887	4.50226
21.9222	17.1808	1.05846	6.3795	19.9131	15.554	19.6229	15.5989	-1.80085	4.45372
21.9197	17.453	1.29381	6.56473	19.9388	15.0864	19.5298	15.8203	-1.92164	4.40193
21.5481	17.5353	0.473322	6.1554	19.4748	16.0098	19.4307	16.039	-2.04114	4.3469
21.5132	17.8113	0.713993	6.4054	19.1556	16.0022	19.3257	16.2549	-2.15925	4.28868
21.1661	17.8445	0.0233244	5.886	19.238	16.2719	19.2148	16.4679	-2.27586	4.22731
21.1119	18.0936	0.127967	5.98309	19.4007	16.2962	19.0981	16.6777	-2.39087	4.16284
20.7422	18.1829	-0.589653	5.64203	19.0029	16.8387	18.9757	16.8841	-2.50418	4.0953
20.6396	18.4151	-0.752659	5.53187	18.8373	17.7112	18.8477	17.0872	-2.61571	4.02476
20.2221	18.5468	-1.51545	5.34299	18.6148	17.3832	18.7142	17.2866	-2.72534	3.95127
20.1183	18.7923	-1.269	5.59324	18.8177	17.0316	18.5752	17.4822	-2.83299	3.87489
19.7002	18.8695	-1.95617	5.26924	18.1023	17.5529	18.4309	17.674	-2.93858	3.79568
19.5629	19.0974	-1.8407	5.39351	18.2749	17.4877	18.2814	17.8617	-3.042	3.71372
19.2762	19.1457	-2.1682	4.97263	18.2094	18.0461	18.1268	18.0453	-3.14318	3.62906
19.1151	19.321	-2.27052	4.80857	18.3021	17.498	17.9671	18.2246	-3.24204	3.5418
18.8494	19.3209	-2.49579	4.33298	17.9018	18.2183	17.8026	18.3994	-3.3385	3.45199
18.7159	19.5027	-2.46019	4.29973	18.8558	18.1364	17.6334	18.5697	-3.43247	3.35973
18.3642	19.5862	-2.91306	4.09363	17.3845	18.7039	17.4595	18.7353	-3.5239	3.26509
18.178	19.7206	-3.02667	3.89094	17.7945	18.0801	17.281	18.8962	-3.61271	3.16817
17.8995	19.7406	-3.231	3.55566	17.1762	18.8863	17.0983	19.0521	-3.69883	3.06904
17.7072	19.8954	-3.32891	3.47238	16.9398	19.7311	16.9113	19.203	-3.78221	2.9678
17.373	19.9156	-3.63814	3.19924	16.5734	19.052	16.7201	19.3488	-3.86278	2.86455
17.1483	20.0436	-3.84678	2.99463	16.1674	20.2201	16.5251	19.4894	-3.9405	2.75938
16.8052	20.1293	-4.16312	2.90994	16.2338	19.6171	16.3262	19.6246	-4.01531	2.65237
16.5487	20.1668	-4.40763	2.46005	16.4366	18.2742	16.1237	19.7545	-4.08716	2.54364
16.2531	20.2303	-4.55377	2.35928	15.9243	19.8703	15.9176	19.8789	-4.15602	2.43329
16.0093	20.2947	-4.64661	2.14338	16.2328	19.2166	15.7082	19.9978	-4.22185	2.32141
15.6948	20.3873	-4.83216	2.14074	15.4332	20.1836	15.4956	20.111	-4.28461	2.2081
15.4155	20.4766	-5.07284	1.89658	14.3677	21.3406	15.2799	20.2185	-4.34427	2.09347
15.1898	20.5342	-4.98913	1.80895	15.2016	20.4385	15.0613	20.3203	-4.4008	1.97763
14.904	20.5498	-5.25101	1.36128	14.7476	19.9571	14.84	20.4162	-4.4542	1.86068
14.6506	20.6128	-5.22702	1.34778	14.6665	20.6088	14.6161	20.5063	-4.50443	1.74272
14.3489	20.623	-5.55876	0.85078	13.841	21.0031	14.3897	20.5904	-4.55149	1.62386
14.073	20.6504	-5.54687	0.818664	14.0521	20.5924	14.1611	20.6686	-4.59537	1.50421
13.7668	20.6239	-5.87852	0.230111	13.8232	20.859	13.9304	20.7408	-4.63606	1.38386
13.4616	20.6567	-5.91556	0.27757	13.4686	20.7253	13.6977	20.807	-4.67357	1.26294
13.1426	20.5681	-6.3055	-0.549637	13.8263	20.4261	13.4632	20.8671	-4.70789	1.14153
12.8903	20.5761	-6.16945	-0.496476	13.1072	20.8294	13.2271	20.9211	-4.73904	1.01975
12.5721	20.4892	-6.50185	-1.19339	13.2669	21.1579	12.9895	20.969	-4.76702	0.897694
12.3934	20.5041	-6.17917	-1.08621	12.8729	21.0592	12.7506	21.0108	-4.79186	0.775469
12.0431	20.3909	-6.61678	-1.82922	11.5171	21.6724	12.5106	21.0465	-4.81358	0.653175
11.7983	20.4263	-6.46325	-1.59846	12.2062	21.11	12.2695	21.0761	-4.83219	0.530912
11.4696	20.2708	-6.82851	-2.46109	12.3859	21.1066	12.0276	21.0996	-4.84773	0.408778
11.248	20.2467	-6.57748	-2.29702	11.6814	20.8651	11.785	21.117	-4.86022	0.286869
10.9016	20.0381	-6.97673	-3.24109	11.5265	20.6748	11.5418	21.1283	-4.86971	0.165281
10.7196	20.0493	-6.63968	-2.94206	11.363	21.0688	11.2982	21.1335	-4.87623	0.0441057
10.3567	19.8004	-7.08613	-3.95916	10.5558	20.5567	11.0544	21.1327	-4.87982	-0.076565
10.1895	19.7938	-6.7037	-3.63024	10.8903	20.927	10.8105	21.1259	-4.88053	-0.196643
9.81867	19.5659	-7.12714	-4.44175	9.30535	21.3896	10.5666	21.1131	-4.8784	-0.31604
9.5475	19.6594	-7.04773	-3.84096	10.189	21.209	10.3229	21.0943	-4.87349	-0.434674
9.19865	19.4077	-7.40926	-4.83479	9.97958	21.2932	10.0795	21.0697	-4.86585	-0.552463
9.08523	19.4269	-6.87045	-4.38797	9.99634	20.9797	9.83658	21.0391	-4.85554	-0.669327
8.74476	19.1719	-7.17569	-5.20781	9.38223	21.111	9.59422	21.0028	-4.84262	-0.785189
8.63331	19.2013	-6.66822	-4.7028	9.53921	20.8762	9.35258	20.9607	-4.82714	-0.899977
8.31778	18.9119	-6.99271	-5.74601	9.63392	20.9724	9.11177	20.9128	-4.80919	-1.01362
8.05202	18.9926	-6.926	-5.05122	8.70331	20.8221	8.87192	20.8594	-4.78881	-1.12605
7.75056	18.6533	-7.16057	-6.21039	9.84634	20.009	8.63315	20.8003	-4.76608	-1.2372
7.52566	18.6878	-6.954	-5.57475	8.22277	20.4839	8.39557	20.7358	-4.74108	-1.34701
7.1958	18.3372	-7.2732	-6.77395	8.29647	20.4978	8.1593	20.6657	-4.71387	-1.45542
7.03424	18.3814	-6.89877	-6.08212	7.88599	20.45	7.92445	20.5903	-4.68453	-1.56237
6.72409	18.0111	-7.1976	-7.39174	8.29081	20.6565	7.69111	20.5096	-4.65313	-1.66781
6.46766	18.0941	-7.09659	-6.54924	7.18029	20.392	7.45939	20.4237	-4.61975	-1.7717
6.13631	17.6994	-7.36729	-7.77944	7.09214	20.1196	7.22939	20.3326	-4.58448	-1.87399
5.96338	17.7649	-7.02165	-6.95319	6.81542	20.1859	7.00119	20.2364	-4.54738	-1.97462
5.64991	17.3658	-7.24271	-8.17143	6.89359	20.1536	6.7749	20.1352	-4.50854	-2.07357
5.50695	17.437	-6.83649	-7.30275	6.38914	20.0137	6.55059	20.0292	-4.46805	-2.17079
5.21347	17.0307	-7.02797	-8.56011	6.67637	20.2142	6.32834	19.9183	-4.42598	-2.26625
5.04731	17.1157	-6.71478	-7.62488	5.86119	19.8306	6.10823	19.8027	-4.38241	-2.35993
4.72849	16.6562	-6.98566	-9.07035	5.28178	19.5036	5.89034	19.6824	-4.33744	-2.45178
4.69045	16.7204	-6.33666	-8.14407	5.69089	19.5755	5.67472	19.5577	-4.29114	-2.5418
4.42581	16.2404	-6.4936	-9.55091	5.9506	18.9859	5.46145	19.4284	-4.24359	-2.62995
4.3173	16.3444	-6.1098	-8.49392	5.17021	19.4397	5.25059	19.2948	-4.19488	-2.71622
4.08154	15.894	-6.19137	-9.71194	5.87397	19.301	5.04219	19.157	-4.1451	-2.80059
4.02525	15.9676	-5.697	-8.70173	4.89149	18.982	4.8363	19.015	-4.09432	-2.88305
3.74401	15.4844	-5.97766	-10.1241	3.98679	19.0452	4.63297	18.8689	-4.04263	-2.96359
3.65862	15.5889	-5.59921	-9.01469	4.4685	18.834	4.43224	18.7188	-3.99012	-3.0422
3.43284	15.1042	-5.69528	-10.2756	4.69245	18.4634	4.23416	18.5648	-3.93685	-3.11888
3.40719	15.2015	-5.18677	-9.1715	4.26269	18.481	4.03876	18.4071	-3.88293	-3.19362
3.15385	14.6912	-5.46886	-10.8032	3.42434	18.8357	3.84606	18.2457	-3.82841	-3.26644
2.93986	14.8039	-5.49609	-9.60298	3.45919	18.167	3.65611	18.0807	-3.77339	-3.33732
2.74887	14.2982	-5.47238	-10.8751	4.3011	17.9267	3.46891	17.9122	-3.71795	-3.40627
2.58088	14.3976	-5.35863	-9.70129	3.12525	17.7493	3.28449	17.7402	-3.66215	-3.47331
2.34324	13.8648	-5.48877	-11.2652	2.65664	17.888	3.10287	17.565	-3.60609	-3.53844
2.26391	14.0208	-5.1406	-9.95864	2.9449	17.8154	2.92405	17.3866	-3.54982	-3.60167
2.08507	13.4508	-5.11475	-11.6212	3.26647	17.0897	2.74805	17.2051	-3.49344	-3.66302
1.99529	13.5427	-4.82306	-10.3987	2.55407	17.0853	2.57486	17.0205	-3.437	-3.72251
1.80762	13.0107	-4.82112	-11.6379	2.55039	16.8884	2.4045	16.833	-3.38059	-3.78014
1.73008	13.1326	-4.53665	-10.3593	2.25371	16.8334	2.23695	16.6427	-3.32428	-3.83595
1.52104	12.5794	-4.61275	-11.676	1.57735	16.0489	2.07221	16.4497	-3.26812	-3.88995
1.44159	12.6526	-4.34452	-10.4824	1.88972	16.1054	1.91027	16.254	-3.21219	-3.94216
1.27468	12.1214	-4.31576	-11.7659	1.74362	16.2687	1.75112	16.0557	-3.15656	-3.99261
1.13971	12.2647	-4.24494	-10.437	1.44745	16.0853	1.59474	15.8549	-3.10129	-4.04132
1.00316	11.6864	-4.12266	-12.0492	1.6097	15.5526	1.44111	15.6517	-3.04644	-4.08832
0.899764	11.7815	-3.97239	-10.782	1.18395	15.4284	1.29021	15.4463	-2.99207	-4.13364
0.741466	11.232	-3.92439	-12.1463	0.828993	15.528	1.14201	15.2386	-2.93825	-4.1773
0.587835	11.3298	-3.93076	-10.8681	0.722706	15.0075	0.996486	15.0288	-2.88503	-4.21933
0.477783	10.7984	-3.71684	-12.0843	1.03147	15.2134	0.853604	14.8169	-2.83246	-4.25977
0.45644	10.9202	-3.3764	-10.758	0.737301	14.7047	0.71333	14.603	-2.78061	-4.29864
0.359518	10.3367	-3.19094	-12.3122	0.722177	14.2445	0.575628	14.3872	-2.72952	-4.33598
0.23517	10.4429	-3.20266	-11.0051	0.253435	14.2029	0.440459	14.1696	-2.67925	-4.37181
0.123078	9.84097	-3.051	-12.6778	-0.0328023	13.9604	0.307779	13.9502	-2.62984	-4.40617
0.18023	9.93263	-2.56908	-11.3446	0.459172	13.6856	0.177545	13.7292	-2.58135	-4.43909
0.0927351	9.33014	-2.44425	-12.9387	0.0524412	13.6377	0.0497099	13.5065	-2.53381	-4.47061
-0.0464101	9.42448	-2.59515	-11.6023	-0.190344	13.2856	-0.0757753	13.2823	-2.48728	-4.50075
-0.12574	8.84671	-2.41198	-12.8834	-0.275043	13.1456	-0.198962	13.0566	-2.44179	-4.52955
-0.0855157	8.97082	-2.05237	-11.4751	0.0462308	12.9301	-0.319903	12.8295	-2.39739	-4.55704
-0.191465	8.39384	-2.02592	-12.6985	-0.684792	12.3563	-0.438654	12.6011	-2.35412	-4.58326
-0.293726	8.50229	-2.11389	-11.3572	-0.476482	12.3633	-0.555273	12.3714	-2.31202	-4.60823
-0.382422	7.95604	-1.99066	-12.5609	-0.972122	12.5207	-0.669818	12.1404	-2.27111	-4.63198
-0.435718	8.09225	-1.92768	-11.172	-0.582624	12.0386	-0.78235	11.9083	-2.23144	-4.65456
-0.530005	7.5366	-1.82086	-12.3965	-1.26757	11.6495	-0.892931	11.6751	-2.19304	-4.67598
-0.711869	7.63785	-2.12982	-11.1097	-1.17212	11.3988	-1.00163	11.4409	-2.15594	-4.69628
-0.71867	7.10996	-1.70163	-12.0859	-0.891441	10.959	-1.1085	11.2057	-2.12017	-4.71549
-0.872289	7.23989	-1.91993	-10.7668	-1.39289	11.0424	-1.21362	10.9695	-2.08575	-4.73364
-0.867051	6.71102	-1.41318	-12.0146	-1.29894	10.9012	-1.31706	10.7324	-2.05273	-4.75075
-0.974046	6.81442	-1.5212	-10.7353	-1.49687	10.4198	-1.41889	10.4945	-2.02111	-4.76686
-0.975353	6.27243	-1.06903	-11.969	-1.59293	10.0212	-1.51917	10.2559	-1.99093	-4.78198
-1.04435	6.42691	-1.10699	-10.588	-1.61875	10.2374	-1.61797	10.0165	-1.96221	-4.79615
-1.01892	5.93681	-0.650081	-11.5505	-1.59702	9.96554	-1.71539	9.77637	-1.93498	-4.80939
-1.08805	6.07908	-0.743106	-10.2357	-1.73381	9.71347	-1.81147	9.53564	-1.90924	-4.82172
-1.12663	5.567	-0.495263	-11.4009	-2.27191	9.37316	-1.90631	9.29431	-1.88502	-4.83316
-1.2321	5.61691	-0.715045	-10.2871	-1.93833	8.77028	-1.99998	9.05243	-1.86233	-4.84374
-1.18039	5.16661	-0.201382	-11.0611	-1.96565	9.13274	-2.09256	8.81003	-1.8412	-4.85347
-1.30371	5.25988	-0.494246	-9.90311	-2.1768	8.5411	-2.18412	8.56717	-1.82164	-4.86238
-1.33703	4.77774	-0.237097	-10.8397	-2.65862	8.19477	-2.27474	8.32388	-1.80365	-4.87047
-1.41761	4.89271	-0.373699	-9.62783	-2.21875	8.15339	-2.3645	8.0802	-1.78726	-4.87778
-1.32787	4.5036	0.265587	-10.252	-2.273	8.52315	-2.45348	7.83617	-1.77248	-4.8843
-1.48301	4.58683	-0.156841	-9.20332	-2.59674	7.60288	-2.54177	7.59184	-1.75931	-4.89006
-1.53218	4.16819	-0.0228132	-9.81467	-3.08256	7.38874	-2.62944	7.34723	-1.74777	-4.89507
-1.69327	4.24193	-0.405373	-8.8127	-2.79865	7.064	-2.71658	7.10238	-1.73786	-4.89933
-1.60157	3.88918	0.326434	-9.3324	-2.79412	7.20818	-2.80326	6.85734	-1.72958	-4.90286
-1.7033	4.01721	0.113316	-8.2026	-2.74651	6.86867	-2.88957	6.61214	-1.72295	-4.90566
-1.61584	3.6937	0.653184	-8.49988	-2.57673	6.36755	-2.97559	6.36681	-1.71797	-4.90774
-1.74682	3.77507	0.297752	-7.5836	-2.90217	6.22989	-3.0614	6.12139	-1.71464	-4.90911
-1.76739	3.40953	0.548634	-8.25876	-3.50172	6.10796	-3.14709	5.87592	-1.71297	-4.90976
-1.9394	3.42401	0.0766743	-7.53283	-3.1778	5.53101	-3.23274	5.63043	-1.71295	-4.9097
-1.90737	3.10972	0.459067	-7.78833	-3.19736	5.19093	-3.31843	5.38496	-1.71458	-4.90893
-2.10048	3.128	-0.0351252	-7.09157	-3.43031	5.10507	-3.40424	5.13955	-1.71787	-4.90745
-2.03384	2.85569	0.581159	-7.31726	-3.4281	4.94644	-3.49026	4.89422	-1.72281	-4.90525
-2.24807	2.84014	0.0191209	-6.75305	-3.69435	4.52196	-3.57657	4.64902	-1.72939	-4.90233
-2.22185	2.58398	0.363106	-6.77692	-3.50501	4.17643	-3.66325	4.40398	-1.73763	-4.89868
-2.46503	2.56211	-0.232078	-6.28565	-4.00238	4.04684	-3.75039	4.15913	-1.74749	-4.8943
-2.43483	2.35867	0.282058	-6.24911	-4.06447	4.10977	-3.83806	3.91452	-1.75899	-4.88918
-2.62851	2.3628	-0.139579	-5.63993	-3.88053	3.75177	-3.92635	3.67019	-1.77212	-4.8833
-2.6262	2.2225	0.119746	-5.36218	-4.23729	3.88878	-4.01533	3.42616	-1.78686	-4.87666
-2.84612	2.1913	-0.359316	-4.96862	-4.15119	3.21968	-4.10509	3.18248	-1.8032	-4.86925
-2.90142	1.98174	-0.314312	-4.98239	-4.27467	2.88187	-4.19571	2.93919	-1.82113	-4.86104
-3.12997	1.88609	-0.773057	-4.79021	-4.32451	2.55034	-4.28727	2.69633	-1.84065	-4.85202
-3.18671	1.70371	-0.663433	-4.70501	-4.38481	2.39989	-4.37985	2.45393	-1.86173	-4.84218
-3.43369	1.58875	-1.11459	-4.57858	-4.61223	2.09192	-4.47352	2.21205	-1.88436	-4.83149
-3.539	1.43795	-1.39042	-4.31058	-4.29257	1.92854	-4.56836	1.97072	-1.90853	-4.81994
-3.80486	1.28432	-1.79671	-4.31543	-4.86829	1.53442	-4.66444	1.72998	-1.93422	-4.80751
-3.97865	1.09577	-2.21387	-4.2368	-4.98165	1.43611	-4.76186	1.48989	-1.9614	-4.79417
